pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,tiebreakScore,returnerName,shotHitBy,isInsideOut,isInsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
30-15,5-3,1-0,,4564160,,,94,,3,Ad,Elise Wagle,Far,,,,,,,,,,8.0,461.0,Crosscourt,Forehand,,,,,,,,,,-80.0,-203.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,1,,,,0,,,Short
30-15,5-3,1-0,,4564597,,,94,,4,Ad,Elise Wagle,Far,,,,,,,,,,-141.0,-499.0,Crosscourt,Backhand,,,,,,,,,,61.0,360.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,,0,,,Deep
30-15,5-3,1-0,,4566411,,,94,,5,Ad,Elise Wagle,Far,,,,,,,,,,77.0,490.0,Down the Line,Backhand,,,,,,,,,,67.0,-206.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,,,Short
30-15,5-3,1-0,,4567840,,,94,,6,Deuce,Elise Wagle,Far,,,,,,,,,,104.0,-488.0,Down the Line,Forehand,,,,,,,,,,56.0,117.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,,0,,,Short
30-15,5-3,1-0,,4568947,,,94,,7,Ad,Elise Wagle,Far,,,,,,,,,,58.0,469.0,Down the Line,Backhand,,,,,,,,,,48.0,-278.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,,,Short
30-15,5-3,1-0,,4570623,,,94,,8,Deuce,Elise Wagle,Far,,,,,,,,,,64.0,-523.0,Crosscourt,Forehand,,,,,,,,,,-59.0,205.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,,0,,,Short
30-15,5-3,1-0,,4571788,,,94,,9,Deuce,Elise Wagle,Far,,,,,,,,,,-107.0,479.0,Down the Line,Forehand,,,,,,,,,,-133.0,-195.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,,,Short
30-15,5-3,1-0,,4573255,,,94,,10,Ad,Elise Wagle,Far,,,,,,,,,,-125.0,-499.0,Crosscourt,Backhand,,,,,,,,,,8.0,258.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,,0,,,Short
30-15,5-3,1-0,,4574658,,,94,,11,Ad,Elise Wagle,Far,,,,,,,,,,85.0,469.0,Down the Line,Backhand,,,,,,,,,,85.0,-347.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,,,Short
30-15,5-3,1-0,,4575804,,,94,,12,Deuce,Elise Wagle,Far,,,,,,,,,,101.0,-504.0,Crosscourt,Forehand,,,,,,,,,,-40.0,349.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,,0,,,Short
30-15,5-3,1-0,,4577643,1.0,,94,,13,Deuce,Elise Wagle,Far,,,,,,,,,,-51.0,469.0,Down the Line,Forehand,,,,,,,,,,-141.0,-421.0,1.0,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,Elise Wagle,0,,,Deep
40-15,5-3,1-0,1.0,4604956,,,95,,1,Deuce,Elise Wagle,Far,0.0,T,-19.0,-218.0,1.0,Body,93.0,-206.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,2nd Serve In,Body,
40-15,5-3,1-0,,4624755,1.0,,95,,2,Deuce,Elise Wagle,Far,,,,,,,,,,168.0,-488.0,Crosscourt,Forehand,,,,,,,,,,-99.0,258.0,1.0,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,Jo-Yee Chan,0,,,Short
40-30,5-3,1-0,1.0,4663675,,,96,,1,Ad,Elise Wagle,Far,1.0,Wide,-115.0,-210.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,1st Serve In,Wide,
40-30,5-3,1-0,,4667616,,,96,,2,Ad,Elise Wagle,Far,,,,,,,,,,-248.0,-547.0,Down the Line,Backhand,,,,,,,,,,-61.0,272.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,,0,,,Short
40-30,5-3,1-0,,4668911,1.0,,96,,3,Deuce,Elise Wagle,Far,,,,,,,,,,-5.0,482.0,Crosscourt,Backhand,,,,,,,,,,115.0,-318.0,1.0,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,1,,,Elise Wagle,0,,,Short
