pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
30-30,0-1,0-0,,423420,,,10,,2,Deuce,Miguel Perez Pena,Near,,,,,,,,,,-146.4672682,478.1623906384231,Down the Line,Forehand,,,,,,,,,,-30.70959099,-438.1884022,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Kaylan Bigun,,1.0,,,,,,Deep
30-30,0-1,0-0,,424589,,,10,,3,Ad,Miguel Perez Pena,Near,,,,,,,,,,-54.45275044,-525.9001094,Down the Line,Backhand,,,,,,,,,,-127.3591973,384.0001804459958,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Miguel Perez Pena,,,,,,,,Deep
30-30,0-1,0-0,,426190,,,10,,4,Deuce,Miguel Perez Pena,Near,,,,,,,,,,-138.1796479,527.6364446628945,Crosscourt,Forehand,,,,,,,,,,86.4226706,-370.8073545,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,Deep
30-30,0-1,0-0,,427320,,,10,,5,Deuce,Miguel Perez Pena,Near,,,,,,,,,,122.3763670165597,-518.0081529,Crosscourt,Forehand,,,,,,,,,,-40.31878281,343.52155511793273,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Miguel Perez Pena,,,,,,,,Short
30-30,0-1,0-0,,428619,1.0,428619.0,10,,6,Deuce,Miguel Perez Pena,Near,,,,,,,,,,-68.65967301,533.6424814082982,Down the Line,Backhand,,,,,,,,,,-101.6419674,16.239977034112368,,,,1.0,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Kaylan Bigun,,,,Miguel Perez Pena,1,,,
40-30,0-1,0-0,1.0,457390,,,11,,1,Ad,Miguel Perez Pena,Near,1.0,Body,90.4604932195508,230.0503226158041,,,,,,-26.58966535,-508.9625055,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Miguel Perez Pena,,,,,,1st Serve In,Body,
40-30,0-1,0-0,,458290,,,11,,2,Ad,Miguel Perez Pena,Near,,,,,,,,,,117.52402121603728,457.6083880137618,Crosscourt,Backhand,,,,,,,,,,-73.75633749,-394.2887795,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,Deep
40-30,0-1,0-0,,459820,,,11,,3,Ad,Miguel Perez Pena,Near,,,,,,,,,,-81.88013451,-563.0670932,Crosscourt,Backhand,,,,,,,,,,9.503548775148197,349.3134733156551,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Miguel Perez Pena,,,,,,,,Short
40-30,0-1,0-0,,461089,,,11,,4,Ad,Miguel Perez Pena,Near,,,,,,,,,,23.131463254581227,482.3506397635303,Crosscourt,Backhand,,,,,,,,,,-20.21047135,-317.1745626,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,Short
40-30,0-1,0-0,,462489,,,11,,5,Ad,Miguel Perez Pena,Near,,,,,,,,,,-27.57926509,-533.9632765,Down the Line,Forehand,,,,,,,,,,-72.67629046,380.1057415,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Miguel Perez Pena,,1.0,,,,,,Deep
40-30,0-1,0-0,,463640,,,11,,6,Deuce,Miguel Perez Pena,Near,,,,,,,,,,-76.34531934,502.9513396760307,Crosscourt,Forehand,,,,,,,,,,0.9123578302707448,-205.1357119,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,Short
40-30,0-1,0-0,,465040,,,11,,7,Deuce,Miguel Perez Pena,Near,,,,,,,,,,25.842355643031272,-487.3336231,Crosscourt,Forehand,,,,,,,,,,-4.944592082,243.59709098850055,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Miguel Perez Pena,,,,,,,,Short
40-30,0-1,0-0,,466450,,,11,,8,Deuce,Miguel Perez Pena,Near,,,,,,,,,,-28.49089567,428.8303805772062,Down the Line,Backhand,,,,,,,,,,-57.62296041,-223.8312008,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Kaylan Bigun,,,,,,,,Short
40-30,0-1,0-0,,467519,,,11,,9,Ad,Miguel Perez Pena,Near,,,,,,,,,,-76.57999234,-488.7343504,Down the Line,Backhand,,,,,,,,,,-30.29965004,313.2732720908269,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Miguel Perez Pena,,,,,,,,Short
40-30,0-1,0-0,,469019,,,11,,10,Ad,Miguel Perez Pena,Near,,,,,,,,,,20.13288495187061,376.4500710846699,Down the Line,Backhand,,,,,,,,,,107.55457130353147,-392.1296807,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Kaylan Bigun,,1.0,,,,,,Deep
40-30,0-1,0-0,,470239,,,11,,11,Deuce,Miguel Perez Pena,Near,,,,,,,,,,135.17150043737547,-511.8712489,Down the Line,Forehand,,,,,,,,,,39.35869422570145,398.9030839892952,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Miguel Perez Pena,,,,,,,,Deep
40-30,0-1,0-0,,471720,1.0,471720.0,11,,12,Ad,Miguel Perez Pena,Near,,,,,,,,,,14.492197069108872,514.4862204721752,Crosscourt,Backhand,,,,,,,,,,-74.9227745,19.563752187216508,,,,1.0,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Kaylan Bigun,1.0,,,Miguel Perez Pena,1,,,
0-0,0-2,0-0,1.0,512119,,,12,,1,Deuce,Kaylan Bigun,Far,0.0,T,35.47370953628964,-295.6635717,1.0,T,25.45763888887574,-179.2882655,,-28.11130796,450.9246664477111,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,,,,,,2nd Serve In,T,
0-0,0-2,0-0,,521919,,,12,,2,Deuce,Kaylan Bigun,Far,,,,,,,,,,79.29563101483217,-535.9205435,Down the Line,Backhand,,,,,,,,,,10.500382764648997,195.19761045484228,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Miguel Perez Pena,,1.0,,,,,,Short
0-0,0-2,0-0,,523549,,,12,,3,Ad,Kaylan Bigun,Far,,,,,,,,,,20.52644357,485.5706474188218,Crosscourt,Backhand,,,,,,,,,,-117.6344105,-255.4455326,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Kaylan Bigun,1.0,,,,,,,Short
0-0,0-2,0-0,,524849,,,12,,4,Ad,Kaylan Bigun,Far,,,,,,,,,,-172.5046424,-542.1795112,Crosscourt,Backhand,,,,,,,,,,10.978494094482516,319.46785870499684,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Short
0-0,0-2,0-0,,526280,,,12,,5,Ad,Kaylan Bigun,Far,,,,,,,,,,46.945472440920625,391.2030839892992,Down the Line,Backhand,,,,,,,,,,112.46437007868208,-319.2405348,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Kaylan Bigun,,1.0,,,,,,Short
0-0,0-2,0-0,,527229,1.0,527229.0,12,,6,Deuce,Kaylan Bigun,Far,,,,,,,,,,120.2573436132362,-541.6988736,Down the Line,Forehand,,,,,,,,,,29.448304899372364,244.76907808386312,1.0,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Miguel Perez Pena,,,,Miguel Perez Pena,,,,Short
0-15,0-2,0-0,1.0,565280,,,13,,1,Ad,Kaylan Bigun,Far,1.0,Wide,-153.6599519,-216.2640584,,,,,,55.82132545928875,486.8490048,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,,,,,,1st Serve In,Wide,
0-15,0-2,0-0,,566229,,,13,,2,Ad,Kaylan Bigun,Far,,,,,,,,,,-204.8593941,-533.4098371,Crosscourt,Backhand,1.0,,,,,,,,,17.50133967628142,300.73225612407913,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Short
0-15,0-2,0-0,,567750,1.0,567750.0,13,,3,Ad,Kaylan Bigun,Far,,,,,,,,,,34.115316054225595,326.0078138668482,Crosscourt,Backhand,,,,,,,,,,-131.6378554,-293.0047736,1.0,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Kaylan Bigun,1.0,,,Kaylan Bigun,,,,Short
15-15,0-2,0-0,1.0,597380,,,14,,1,Deuce,Kaylan Bigun,Far,1.0,T,40.02014983,-237.1601761,,,,,,-34.83690398,483.3318952315963,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,,,,,,1st Serve In,T,
15-15,0-2,0-0,,598429,,,14,,2,Deuce,Kaylan Bigun,Far,,,,,,,,,,84.94780183722646,-544.6889545,Crosscourt,Forehand,,,,,,,,,,-43.50384405,301.76882108470846,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Short
15-15,0-2,0-0,,599780,,,14,,3,Deuce,Kaylan Bigun,Far,,,,,,,,,,-63.25694991,433.5445483374839,Down the Line,Backhand,,,,,,,,,,-126.3906496,-314.1497649,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Kaylan Bigun,,,,,,,,Short
15-15,0-2,0-0,,601130,1.0,601130.0,14,,4,Ad,Kaylan Bigun,Far,,,,,,,,,,-164.0977526,-569.8273294,Down the Line,Backhand,,,,,,,,,,-40.32923228,-14.96525591,,,,1.0,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Miguel Perez Pena,,,,Kaylan Bigun,1,,,
30-15,0-2,0-0,1.0,620739,,,15,,1,Ad,Kaylan Bigun,Far,1.0,T,-16.56176728,-192.180736,,,,,,56.02993219594656,471.4345363077179,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,,,,,,1st Serve In,T,
30-15,0-2,0-0,,621710,,,15,,2,Ad,Kaylan Bigun,Far,,,,,,,,,,-70.09882983,-536.5505359,Crosscourt,Forehand,,,,,,,,,,59.74925634292626,388.31508639525,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Miguel Perez Pena,1.0,,,,,,,Deep
30-15,0-2,0-0,,623880,,,15,,3,Ad,Kaylan Bigun,Far,,,,,,,,,,56.21453958877236,540.5599190723366,Crosscourt,Backhand,,,,,,,,,,-69.81485674,-251.398715,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Kaylan Bigun,1.0,,,,,,,Short
30-15,0-2,0-0,,625039,,,15,,4,Ad,Kaylan Bigun,Far,,,,,,,,,,-102.4900208,-533.4147747,Crosscourt,Backhand,,,,,,,,,,55.11324912508089,397.42940179332055,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Deep
30-15,0-2,0-0,,626679,,,15,,5,Ad,Kaylan Bigun,Far,,,,,,,,,,68.05222550302696,484.85460957980195,Crosscourt,Backhand,,,,,,,,,,-59.25644685,-251.801881,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,1.0,,,,,,,Short
30-15,0-2,0-0,,627609,,,15,,6,Ad,Kaylan Bigun,Far,,,,,,,,,,-100.5923885,-522.6809055,Down the Line,Backhand,,,,,,,,,,-20.79146982,365.6943842955242,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Deep
30-15,0-2,0-0,,629039,,,15,,7,Ad,Kaylan Bigun,Far,,,,,,,,,,18.56814304460983,482.54707458417766,Down the Line,Backhand,,,,,,,,,,100.73856627291384,-308.4674322,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,,1.0,,,,,,Short
30-15,0-2,0-0,,630130,1.0,630130.0,15,,8,Deuce,Kaylan Bigun,Far,,,,,,,,,,137.69292432188865,-512.3639818,Down the Line,Forehand,,,,,,,,,,119.7437117234727,365.55605314941744,1.0,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Miguel Perez Pena,,,,Miguel Perez Pena,,,,Deep
30-30,0-2,0-0,1.0,675770,,,16,,1,Deuce,Kaylan Bigun,Far,1.0,T,33.22818241,-166.540327,,,,,,-24.93436133,479.7866141729805,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,,,,,,1st Serve In,T,
30-30,0-2,0-0,,676609,,,16,,2,Deuce,Kaylan Bigun,Far,,,,,,,,,,70.05144356951762,-512.6956857,Crosscourt,Forehand,,,,,,,,,,-33.53703521,388.6771435,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Deep
30-30,0-2,0-0,,678070,,,16,,3,Deuce,Kaylan Bigun,Far,,,,,,,,,,-21.65659449,482.2141076112995,Crosscourt,Backhand,,,,,,,,,,133.69938757648387,-334.9477034,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Kaylan Bigun,,,,,,,,Short
30-30,0-2,0-0,,679219,1.0,679219.0,16,,4,Deuce,Kaylan Bigun,Far,,,,,,,,,,160.49272200341665,-527.5836997,Down the Line,Forehand,1.0,,,,,,,,,159.73833114602422,-70.07502187,,1.0,,1.0,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,,,,Miguel Perez Pena,Miguel Perez Pena,,,,Kaylan Bigun,1,,,
40-30,0-2,0-0,1.0,710969,,,17,,1,Ad,Kaylan Bigun,Far,0.0,T,-25.9692804,8.683743438,1.0,Wide,-106.8562172,-186.0034886,,33.911493875748015,451.0532753715956,,,,,,,,,,,,,,,,,1.0,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,,,,,,2nd Serve In,Wide,
40-30,0-2,0-0,,726320,,,17,,2,Ad,Kaylan Bigun,Far,,,,,,,,,,-116.5337325,-490.9701553,Down the Line,Backhand,1.0,,,,,,,,,-92.87746063,424.5376749779083,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Deep
40-30,0-2,0-0,,727640,,,17,,3,Deuce,Kaylan Bigun,Far,,,,,,,,,,-80.1200678,445.3148293960954,Crosscourt,Forehand,,,,,,,,,,41.12576552928759,-406.9350558,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Kaylan Bigun,1.0,,,,,,,Deep
40-30,0-2,0-0,,728820,,,17,,4,Deuce,Kaylan Bigun,Far,,,,,,,,,,59.94940398072144,-526.8175962,Crosscourt,Forehand,,,,,,,,,,-9.853204287,454.4756124232123,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Deep
40-30,0-2,0-0,,730440,,,17,,5,Deuce,Kaylan Bigun,Far,,,,,,,,,,-13.72467738,525.9078029306119,Down the Line,Backhand,,,,,,,,,,-121.1243821,-254.3095636,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Kaylan Bigun,,,,,,,,Short
40-30,0-2,0-0,,731570,,,17,,6,Ad,Kaylan Bigun,Far,,,,,,,,,,-159.2207951,-519.2797736,Crosscourt,Backhand,,,,,,,,,,30.993640638654153,367.38968722640686,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Deep
40-30,0-2,0-0,,733669,,,17,,7,Ad,Kaylan Bigun,Far,,,,,,,,,,39.14388670164207,430.7177548,Crosscourt,Backhand,,,,,,,,,,-128.0700295,-354.986811,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Kaylan Bigun,1.0,,,,,,,Deep
40-30,0-2,0-0,,734820,,,17,,8,Ad,Kaylan Bigun,Far,,,,,,,,,,-144.424836,-524.4443406,Crosscourt,Backhand,,,,,,,,,,61.364331802243015,98.01867891508496,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Short
40-30,0-2,0-0,,735619,,,17,,9,Ad,Kaylan Bigun,Far,,,,,,,,,,61.364331802243015,144.2868110235475,Down the Line,,,1.0,,,,,1,,,142.96860783019736,-278.1064633,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,,,,,,,,Short
40-30,0-2,0-0,,737239,1.0,737239.0,17,,10,Deuce,Kaylan Bigun,Far,,,,,,,,,,167.99900481181172,-463.4284394,Down the Line,Forehand,,,,,,,,,,183.1204669727838,-94.95112642,,1.0,,1.0,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Miguel Perez Pena,,,,Kaylan Bigun,1,,,
0-0,2-1,0-0,1.0,828599,,,18,,1,Deuce,Miguel Perez Pena,Far,0.0,T,23.961373578290335,239.23736329821415,1.0,Wide,105.8374507873469,-203.910865,,-46.47727472,421.5602635605872,,,,,,,,,,,,,,,,,1.0,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Miguel Perez Pena,,,,,,2nd Serve In,Wide,
0-0,2-1,0-0,,840799,,,18,,2,Deuce,Miguel Perez Pena,Far,,,,,,,,,,138.51938976370798,-459.3588856,Crosscourt,Forehand,,,,,,,,,,-38.02770669,412.2299923444939,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,Deep
0-0,2-1,0-0,,841710,1.0,841710.0,18,,3,Deuce,Miguel Perez Pena,Far,,,,,,,,,,-67.37591864,436.23871391053586,Down the Line,Forehand,,,,,,,,,,-158.1222605,29.523479877500044,,1.0,,1.0,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Miguel Perez Pena,,,,Kaylan Bigun,1,,,
0-15,2-1,0-0,1.0,859929,,,19,,1,Ad,Miguel Perez Pena,Far,1.0,Wide,-131.9993384,-178.1778653,,,,,,7.700382765,475.6724300085032,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Miguel Perez Pena,,,,,,1st Serve In,Wide,
0-15,2-1,0-0,,860659,,,19,,2,Ad,Miguel Perez Pena,Far,,,,,,,,,,-199.9467246,-477.1661691,Crosscourt,Backhand,,,,,,,,,,87.71695100607892,444.87292760256986,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,Deep
0-15,2-1,0-0,,862500,,,19,,3,Ad,Miguel Perez Pena,Far,,,,,,,,,,66.06575349952843,472.5982557,Crosscourt,Forehand,,,,,,,,,,-141.7966207,-333.2779692,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Miguel Perez Pena,1.0,,,,,,,Short
0-15,2-1,0-0,,863700,,,19,,4,Ad,Miguel Perez Pena,Far,,,,,,,,,,-175.5754484,-500.7671697,Crosscourt,Backhand,,,,,,,,,,116.94608486433154,396.94849628150973,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,Deep
0-15,2-1,0-0,,865590,,,19,,5,Ad,Miguel Perez Pena,Far,,,,,,,,,,127.20490485557734,489.8818406,Down the Line,Forehand,,,,,,,,,,113.71252734027372,-316.0377133,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Miguel Perez Pena,,1.0,,,,,,Short
0-15,2-1,0-0,,866710,,,19,,6,Deuce,Miguel Perez Pena,Far,,,,,,,,,,122.95851377946404,-545.9589294,Down the Line,Forehand,,,,,,,,,,44.83000874888323,360.08600174959525,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Kaylan Bigun,,1.0,,,,,,Deep
0-15,2-1,0-0,,868429,,,19,,7,Ad,Miguel Perez Pena,Far,,,,,,,,,,9.853740157475224,381.8848315833548,Crosscourt,Backhand,,,,,,,,,,-66.13074694,-296.780058,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Miguel Perez Pena,,,,,,,,Short
