pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
15-0,0-0,1-0,,2104999,1.0,2104999.0,46,,4,Ad,Spencer Johnson,Near,,,,,,,,,,49.7197506561423,458.118804680428,Down the Line,Forehand,,,,,,,,,,61.1122812773088,-319.833131014708,1.0,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Thomas Paulsell,Thomas Paulsell,,1.0,,Thomas Paulsell,,,,Short
15-15,0-0,1-0,1.0,2129000,,,47,,1,Deuce,Spencer Johnson,Near,0.0,Body,-91.7601323271617,-5.31024715660266,1.0,Body,-97.7979002624167,160.492989938675,,7.17553587051248,-469.96483486414894,,,,,,,,,,,,,,,,,1.0,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Spencer Johnson,,,,,,2nd Serve In,Body,
15-15,0-0,1-0,,2139000,,,47,,2,Deuce,Spencer Johnson,Near,,,,,,,,,,-165.751295931673,554.871259842233,Crosscourt,Forehand,,,,,,,,,,35.8931813210663,-394.625995187898,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Thomas Paulsell,Thomas Paulsell,,,,,,,,Deep
15-15,0-0,1-0,,2139999,,,47,,3,Deuce,Spencer Johnson,Near,,,,,,,,,,48.3418361767029,-467.688610017256,Down the Line,Forehand,,,,,,,,,,115.495789588742,369.110711942067,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Thomas Paulsell,Spencer Johnson,,1.0,,,,,,Deep
15-15,0-0,1-0,,2142000,,,47,,4,Ad,Spencer Johnson,Near,,,,,,,,,,108.002023184546,487.63455271190895,Crosscourt,Backhand,,,,,,,,,,-97.1586832895386,-279.689692694519,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Thomas Paulsell,Thomas Paulsell,,,,,,,,Short
15-15,0-0,1-0,,2142999,,,47,,5,Ad,Spencer Johnson,Near,,,,,,,,,,-154.665704286884,-560.472408136193,Down the Line,Forehand,,,,,,,,,,-119.738659230034,356.618651574619,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Spencer Johnson,,,,,,,,Deep
15-15,0-0,1-0,,2144000,1.0,2144000.0,47,,6,Deuce,Spencer Johnson,Near,,,,,,,,,,-86.1206692912941,557.70746937854,Crosscourt,Forehand,,,,,,,,,,122.736318897574,-459.928286307724,,,,,1.0,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Thomas Paulsell,Thomas Paulsell,,,,Spencer Johnson,1,,,Long
30-15,0-0,1-0,1.0,2170000,,,48,,1,Ad,Spencer Johnson,Near,1.0,T,40.128854986855906,240.928494094364,,,,,,-51.6775153105595,-457.074354767918,,,1.0,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Thomas Paulsell,Spencer Johnson,,,,,,1st Serve In,T,
30-15,0-0,1-0,,2170999,1.0,2170999.0,48,,2,Ad,Spencer Johnson,Near,,,,,,,,,,58.9231353892959,481.035498687416,Crosscourt,Forehand,,,,,,,,,,-164.708147418988,-460.53998250194894,,1.0,,,1.0,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Thomas Paulsell,1.0,,,Spencer Johnson,1,,,
40-15,0-0,1-0,1.0,2190999,,,49,,1,Deuce,Spencer Johnson,Near,0.0,T,12.847304243213,233.152630139862,1.0,Body,-53.4827099737257,209.864577865158,,10.484612860887,-442.66789698139905,,,1.0,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Thomas Paulsell,Spencer Johnson,,,,,,2nd Serve In,Body,
40-15,0-0,1-0,,2202999,,,49,,2,Deuce,Spencer Johnson,Near,,,,,,,,,,-47.144816272941505,560.731195319045,Down the Line,Backhand,,,,,,,,,,-10.8297134733102,-237.272670603552,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Thomas Paulsell,,1.0,,,,,,Short
40-15,0-0,1-0,,2204000,1.0,2204000.0,49,,3,Deuce,Spencer Johnson,Near,,,,,,,,,,0.075404636920346,-437.32140201202304,Down the Line,Forehand,,,,,,,,,,52.4015146543911,-38.2142279089916,,,,1.0,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Thomas Paulsell,Spencer Johnson,,1.0,,Thomas Paulsell,1,,,
40-30,0-0,1-0,1.0,2233000,,,50,,1,Ad,Spencer Johnson,Near,1.0,T,52.3391622921864,242.287002405824,,,,,,-56.4996992563138,-482.37961504787,,,1.0,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Thomas Paulsell,Spencer Johnson,,,,,,1st Serve In,T,
40-30,0-0,1-0,,2233999,1.0,2233999.0,50,,2,Ad,Spencer Johnson,Near,,,,,,,,,,80.4105861766864,482.16388888864,Crosscourt,Forehand,,,,,,,,,,-140.468389107539,-453.518585957771,1.0,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Thomas Paulsell,1.0,,,Thomas Paulsell,,,,Deep
0-0,1-0,1-0,1.0,2296000,,,51,,1,Deuce,Thomas Paulsell,Near,1.0,Body,-88.2076935695082,232.730287620177,,,,,,14.3121062992052,-412.12959317564,,,,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,1st Serve In,Body,
0-0,1-0,1-0,,2296999,,,51,,2,Deuce,Thomas Paulsell,Near,,,,,,,,,,-124.063134295649,525.07027559028,Down the Line,Forehand,,,,,,,,,,-12.9230533683223,-211.807261592192,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,1.0,,,,,,Short
0-0,1-0,1-0,,2299000,,,51,,3,Deuce,Thomas Paulsell,Near,,,,,,,,,,9.94181430445681,-397.393996062787,Down the Line,Forehand,,,,,,,,,,104.875218722605,382.404779089916,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Deep
0-0,1-0,1-0,,2299999,1.0,2299999.0,51,,4,Ad,Thomas Paulsell,Near,,,,,,,,,,116.908612204664,563.113101487023,Crosscourt,Forehand,,,,,,,,,,-146.660947069041,-356.938642825712,1.0,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,Spencer Johnson,,,,Deep
0-15,1-0,1-0,1.0,2334000,,,52,,1,Ad,Thomas Paulsell,Near,0.0,T,3.9816710411178,306.917962598267,1.0,T,38.9238353018172,191.905260279866,,-3.28557524059323,-472.20959645644893,,,,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,2nd Serve In,T,
0-15,1-0,1-0,,2353000,,,52,,2,Ad,Thomas Paulsell,Near,,,,,,,,,,53.4687390638394,383.449229002427,Crosscourt,Backhand,,,,,,,,,,-3.44304461942079,-253.495002187096,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,1.0,,,,,,,Short
0-15,1-0,1-0,,2354999,,,52,,3,Ad,Thomas Paulsell,Near,,,,,,,,,,-19.5187390638569,-494.039889544802,Down the Line,Forehand,,,,,,,,,,-110.065890201168,206.756337488957,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,1.0,,,,,,Short
0-15,1-0,1-0,,2356000,,,52,,4,Deuce,Thomas Paulsell,Near,,,,,,,,,,-140.386630577355,519.478390200957,Crosscourt,Backhand,,,,,,,,,,17.144526465433,-418.314534120519,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Deep
0-15,1-0,1-0,,2357999,,,52,,5,Deuce,Thomas Paulsell,Near,,,,,,,,,,23.7318296150359,-506.745877077604,Crosscourt,Forehand,,,,,,,,,,-119.234902668355,309.903144138073,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Short
0-15,1-0,1-0,,2359000,1.0,2359000.0,52,,6,Deuce,Thomas Paulsell,Near,,,,,,,,,,-141.903182414625,522.618132108217,Down the Line,Backhand,,,,,,,,,,-75.64107064738,9.2002077865219,,,,1.0,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,Thomas Paulsell,1,,,
15-15,1-0,1-0,1.0,2387000,,,53,,1,Deuce,Thomas Paulsell,Near,1.0,Wide,-156.077034120654,197.722134733056,,,,,,16.4869750656083,-464.75491032346895,,,,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,1st Serve In,Wide,
15-15,1-0,1-0,,2387999,,,53,,2,Deuce,Thomas Paulsell,Near,,,,,,,,,,-221.17485236209,504.638068678654,Crosscourt,Backhand,1.0,,,,,,,,,6.07925962379388,-292.443640638519,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
15-15,1-0,1-0,,2390000,1.0,2390000.0,53,,3,Deuce,Thomas Paulsell,Near,,,,,,,,,,25.6956419509929,-391.417661854566,Down the Line,Forehand,,,,,,,,,,140.493804680592,331.365447287668,1.0,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,,,Thomas Paulsell,,,,Short
30-15,1-0,1-0,1.0,2416000,,,54,,1,Ad,Thomas Paulsell,Near,1.0,T,14.4614227908937,221.741076115371,,,,,,-5.91363735782722,-460.532977908774,,,,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,1st Serve In,T,
30-15,1-0,1-0,,2416999,1.0,2416999.0,54,,2,Ad,Thomas Paulsell,Near,,,,,,,,,,3.80831692913189,502.656802274456,Crosscourt,Backhand,,,,,,,,,,-91.0310039369608,-463.937746062752,,,,,1.0,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,1.0,,,Thomas Paulsell,1,,,Long
40-15,1-0,1-0,1.0,2441000,,,55,,1,Deuce,Thomas Paulsell,Near,1.0,Wide,-144.625213254518,184.430172790806,,,,,,33.3884842519513,-457.102641075879,,,1.0,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Spencer Johnson,Thomas Paulsell,,,,,,1st Serve In,Wide,
40-15,1-0,1-0,,2441999,,,55,,2,Deuce,Thomas Paulsell,Near,,,,,,,,,,-201.879877515206,515.481446850127,Down the Line,Backhand,1.0,,,,,,,,,-77.7648020559528,-405.595188101278,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Deep
40-15,1-0,1-0,,2442999,,,55,,3,Ad,Thomas Paulsell,Near,,,,,,,,,,-78.0806594487786,-559.246106736369,Crosscourt,Forehand,,,,,,,,,,131.176049868699,237.949245406701,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,1.0,,,,,,,Short
40-15,1-0,1-0,,2444999,,,55,,4,Ad,Thomas Paulsell,Near,,,,,,,,,,166.15825131225,491.257573271837,Crosscourt,Forehand,,,,,,,,,,-33.5903926071568,-284.471494969232,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
40-15,1-0,1-0,,2445999,,,55,,5,Ad,Thomas Paulsell,Near,,,,,,,,,,-89.528805774232,-544.595406823866,Down the Line,Backhand,,,,,,,,,,-114.515376202915,220.380960192362,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Short
40-15,1-0,1-0,,2447999,,,55,,6,Deuce,Thomas Paulsell,Near,,,,,,,,,,-102.302734033193,517.004811898246,Crosscourt,Backhand,,,,,,,,,,64.9791611985666,-303.39905402434,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
40-15,1-0,1-0,,2448999,,,55,,7,Deuce,Thomas Paulsell,Near,,,,,,,,,,93.1889545056387,-500.250858486181,Crosscourt,Forehand,,,,,,,,,,-30.6875054680506,312.970849737371,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Short
40-15,1-0,1-0,,2450000,,,55,,8,Deuce,Thomas Paulsell,Near,,,,,,,,,,-59.0876093612993,541.821702755626,Down the Line,Forehand,,,,,,,,,,-73.8865923009242,-324.272090988459,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,1.0,,,,,,Short
40-15,1-0,1-0,,2450999,,,55,,9,Ad,Thomas Paulsell,Near,,,,,,,,,,-66.6994586613829,-534.895576333932,Down the Line,Backhand,,,,,,,,,,-23.7342793088241,418.31713692016893,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Deep
40-15,1-0,1-0,,2451999,,,55,,10,Deuce,Thomas Paulsell,Near,,,,,,,,,,-24.1866305774153,523.543121172083,Down the Line,Forehand,,,,,,,,,,-100.443493000823,-396.01539260697,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,1.0,,,,,,Deep
40-15,1-0,1-0,,2453999,,,55,,11,Ad,Thomas Paulsell,Near,,,,,,,,,,-98.84173775148,-522.681556211454,Crosscourt,Backhand,,,,,,,,,,103.074961723481,413.885870515972,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Deep
40-15,1-0,1-0,,2454999,,,55,,12,Ad,Thomas Paulsell,Near,,,,,,,,,,117.55758967623,490.98447069091,Down the Line,Forehand,,,,,,,,,,100.169318678863,-265.015337926372,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
40-15,1-0,1-0,,2455999,,,55,,13,Deuce,Thomas Paulsell,Near,,,,,,,,,,67.1506999124762,-497.934098862385,Crosscourt,Forehand,,,,,,,,,,-90.1097276902422,408.7381835081,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Deep
40-15,1-0,1-0,,2457999,,,55,,14,Deuce,Thomas Paulsell,Near,,,,,,,,,,-107.106813210793,519.979735345313,Crosscourt,Backhand,,,,,,,,,,52.9226487313812,-314.870663823109,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
40-15,1-0,1-0,,2458999,,,55,,15,Deuce,Thomas Paulsell,Near,,,,,,,,,,75.5600776465052,-485.65259733133297,Crosscourt,Forehand,,,,,,,,,,-34.6732720909707,379.341513560609,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Deep
40-15,1-0,1-0,,2460000,1.0,2460000.0,55,,16,Deuce,Thomas Paulsell,Near,,,,,,,,,,-33.8468832020823,536.420089676013,Down the Line,Forehand,,,,,,,,,,-138.960066710339,-449.014441163373,1.0,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,1.0,,Spencer Johnson,,,,Deep
0-0,1-1,1-0,1.0,2498000,,,56,,1,Deuce,Spencer Johnson,Far,0.0,Wide,190.28807961495,-204.431654636815,1.0,T,28.6810914260569,-172.239271653454,,-20.3076552930779,469.31558945732496,,,,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Spencer Johnson,,,,,,2nd Serve In,T,
0-0,1-1,1-0,,2507999,1.0,2507999.0,56,,2,Deuce,Spencer Johnson,Far,,,,,,,,,,46.9946194225479,-545.230566491407,Down the Line,Forehand,,,,,,,,,,161.22678805766,267.424496937745,,1.0,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Thomas Paulsell,Thomas Paulsell,,,,Spencer Johnson,1,,,
15-0,1-1,1-0,1.0,2573000,1.0,2573000.0,57,,1,Ad,Spencer Johnson,Far,1.0,T,-42.7419892825676,-187.451066272869,,,,,1,28.1945975502916,421.708891075898,,,,,,,,,,,,,,1.0,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Spencer Johnson,,,,Spencer Johnson,,1st Serve In,T,
30-0,1-1,1-0,1.0,2599999,,,58,,1,Deuce,Spencer Johnson,Far,0.0,Body,87.2518536744956,-337.561220472267,1.0,T,51.5899387576286,-133.925256999056,,-11.0739555992944,440.654669728556,,,,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Spencer Johnson,,,,,,2nd Serve In,T,
30-0,1-1,1-0,,2611999,1.0,2611999.0,58,,2,Deuce,Spencer Johnson,Far,,,,,,,,,,93.9900809273355,-531.554347112586,Crosscourt,Forehand,,,,,,,,,,-45.7986329833534,-30.0937609361174,,,,1.0,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Thomas Paulsell,Thomas Paulsell,,,,Spencer Johnson,1,,,
40-0,1-1,1-0,1.0,2640999,,,59,,1,Ad,Spencer Johnson,Far,1.0,Wide,-153.441737751452,-230.195352143363,,,,,,46.0387029746044,498.999486001492,,,,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Spencer Johnson,,,,,,1st Serve In,Wide,
40-0,1-1,1-0,,2640999,,,59,,2,Ad,Spencer Johnson,Far,,,,,,,,,,-189.963954505589,-513.765627733768,Down the Line,Backhand,1.0,,,,,,,,,-83.3267169728353,401.913681102155,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Thomas Paulsell,Thomas Paulsell,,,,,,,,Deep
40-0,1-1,1-0,,2643000,,,59,,3,Deuce,Spencer Johnson,Far,,,,,,,,,,-67.615835520525,527.5216918195,Crosscourt,Backhand,,,,,,,,,,63.5690944881561,-433.360821303363,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Thomas Paulsell,Spencer Johnson,,,,,,,,Deep
40-0,1-1,1-0,,2643999,,,59,,4,Deuce,Spencer Johnson,Far,,,,,,,,,,73.0193624234094,-512.47965332432,Crosscourt,Forehand,,,,,,,,,,-9.4300196850345,417.926984907921,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Thomas Paulsell,,,,,,,,Deep
40-0,1-1,1-0,,2644999,1.0,2644999.0,59,,5,Deuce,Spencer Johnson,Far,,,,,,,,,,-26.6842847768891,531.777230970854,Down the Line,Forehand,,,,,,,,,,-190.06328193341,-443.55901137334894,,1.0,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Spencer Johnson,,1.0,,Thomas Paulsell,1,,,
40-15,1-1,1-0,1.0,2669999,,,60,,1,Deuce,Spencer Johnson,Far,0.0,Body,103.438435039317,172.743372703323,1.0,T,29.4773950131081,-137.96288823265,,-9.0999999999953,444.545931758301,,,,,,,,,,,,,,,,,1.0,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Spencer Johnson,,,,,,2nd Serve In,T,
40-15,1-1,1-0,,2681999,,,60,,2,Deuce,Spencer Johnson,Far,,,,,,,,,,48.8700513997998,-551.314074802865,Down the Line,Backhand,1.0,,,,,,,,,66.8603346456348,175.313063210758,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Thomas Paulsell,Thomas Paulsell,,1.0,,,,,,Short
40-15,1-1,1-0,,2682999,,,60,,3,Ad,Spencer Johnson,Far,,,,,,,,,,94.4920002186739,328.555571959585,Down the Line,Forehand,,,,,,,,,,115.588992782093,-377.227427821327,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Thomas Paulsell,Spencer Johnson,,,,,,,,Deep
40-15,1-1,1-0,,2683999,,,60,,4,Deuce,Spencer Johnson,Far,,,,,,,,,,140.56032917753,-539.849048556152,Crosscourt,Forehand,,,,,,,,,,-38.1773676727712,290.240332458293,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Thomas Paulsell,Thomas Paulsell,,,,,,,,Short
