pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
40-30,5-4,1-0,,6410148,,,110,,27,Ad,Iiro Vasa,Near,,,,,,,,,,-71.0,-540.0,Crosscourt,Forehand,,,,,,,,,,30.0,354.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Iiro Vasa,1.0,,,,,,,Deep
40-30,5-4,1-0,,6411290,,,110,,28,Ad,Iiro Vasa,Near,,,,,,,,,,65.0,481.0,Down the Line,Forehand,,,,,,,,,,123.0,-251.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Rudy Quan,,1.0,,,,,,Short
40-30,5-4,1-0,,6413670,,,110,,29,Deuce,Iiro Vasa,Near,,,,,,,,,,110.0,-508.0,Down the Line,Forehand,,,,,,,,,,33.0,359.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Iiro Vasa,,,,,,,,Deep
40-30,5-4,1-0,,6415092,1.0,6416762.0,110,,30,Ad,Iiro Vasa,Near,,,,,,,,,,22.0,507.0,Crosscourt,Backhand,,,,,,,,,,-205.0,-262.0,,1.0,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Rudy Quan,,,,Iiro Vasa,1,,,
40-40,5-4,1-0,1.0,6453455,,,111,1.0,1,Deuce,Iiro Vasa,Near,1.0,Body,-55.0,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Iiro Vasa,,,,,,1st Serve In,Body,
40-40,5-4,1-0,,6461490,,,111,,2,Deuce,Iiro Vasa,Near,,,,,,,,,,-135.0,513.0,Down the Line,Backhand,,,,,,,,,,-58.0,-208.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Rudy Quan,,1.0,,,,,,Short
40-40,5-4,1-0,,6463041,,,111,,3,Ad,Iiro Vasa,Near,,,,,,,,,,-55.0,-345.0,Down the Line,Forehand,,,,,,,,,,-117.0,396.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Iiro Vasa,,1.0,,,,,,Deep
40-40,5-4,1-0,,6464329,1.0,6465662.0,111,,4,Deuce,Iiro Vasa,Near,,,,,,,,,,-127.0,561.0,Crosscourt,Forehand,,,,,,,,,,17.0,5.0,,,,1.0,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Rudy Quan,,,,Iiro Vasa,1,,,
0-0,5-5,1-0,1.0,6500507,,,112,,1,Deuce,Rudy Quan,Far,1.0,T,38.0,-192.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Rudy Quan,,,,,,1st Serve In,T,
0-0,5-5,1-0,,6502674,,,112,,2,Deuce,Rudy Quan,Far,,,,,,,,,,150.0,-513.0,Down the Line,Backhand,,,,,,,,,,118.0,221.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Iiro Vasa,,1.0,,,,,,Short
0-0,5-5,1-0,,6503919,,,112,,3,Ad,Rudy Quan,Far,,,,,,,,,,78.0,515.0,Crosscourt,Backhand,,,,,,,,,,-77.0,-280.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Rudy Quan,,,,,,,,Short
0-0,5-5,1-0,,6505414,,,112,,4,Ad,Rudy Quan,Far,,,,,,,,,,-90.0,-521.0,Crosscourt,Backhand,1.0,,,,,,,,,22.0,317.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Iiro Vasa,,,,,,,,Short
0-0,5-5,1-0,,6507226,,,112,,5,Ad,Rudy Quan,Far,,,,,,,,,,38.0,486.0,Crosscourt,Backhand,,,,,,,,,,-31.0,-299.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Rudy Quan,,,,,,,,Short
0-0,5-5,1-0,,6508582,,,112,,6,Ad,Rudy Quan,Far,,,,,,,,,,-106.0,-529.0,Crosscourt,Forehand,,,,,,,,,,65.0,266.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Iiro Vasa,1.0,,,,,,,Short
0-0,5-5,1-0,,6509979,,,112,,7,Ad,Rudy Quan,Far,,,,,,,,,,51.0,502.0,Crosscourt,Backhand,,,,,,,,,,-74.0,-192.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Rudy Quan,,,,,,,,Short
0-0,5-5,1-0,,6511498,,,112,,8,Ad,Rudy Quan,Far,,,,,,,,,,-122.0,-518.0,Crosscourt,Backhand,1.0,,,,,,,,,62.0,269.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Iiro Vasa,,,,,,,,Short
0-0,5-5,1-0,,6513033,,,112,,9,Ad,Rudy Quan,Far,,,,,,,,,,99.0,436.0,Crosscourt,Backhand,1.0,,,,,,,,,-5.0,-278.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Rudy Quan,,,,,,,,Short
0-0,5-5,1-0,,6514579,1.0,6518980.0,112,,10,Ad,Rudy Quan,Far,,,,,,,,,,-109.0,-470.0,Crosscourt,Forehand,,,,,,,,,,320.0,551.0,,1.0,,,1.0,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Iiro Vasa,1.0,,,Rudy Quan,1,,,
15-0,5-5,1-0,1.0,6518970,,,113,,1,Ad,Rudy Quan,Far,0.0,Body,-69.0,2.0,1.0,Wide,-130.0,-187.0,,,,,,,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Rudy Quan,,,,,,2nd Serve In,Wide,
15-0,5-5,1-0,,6558252,,,113,,2,Ad,Rudy Quan,Far,,,,,,,,,,-143.0,-412.0,Crosscourt,Backhand,,,,,,,,,,17.0,364.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Iiro Vasa,,,,,,,,Deep
15-0,5-5,1-0,,6559870,,,113,,3,Ad,Rudy Quan,Far,,,,,,,,,,65.0,497.0,Down the Line,Forehand,,,,,,,,,,27.0,-336.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Rudy Quan,,1.0,,,,,,Short
15-0,5-5,1-0,,6561058,,,113,,4,Ad,Rudy Quan,Far,,,,,,,,,,-15.0,-518.0,Down the Line,Forehand,,,,,,,,,,-50.0,362.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Iiro Vasa,,1.0,,,,,,Deep
15-0,5-5,1-0,,6562180,1.0,6563633.0,113,,5,Deuce,Rudy Quan,Far,,,,,,,,,,-39.0,515.0,Down the Line,Forehand,,,,,,,,,,-210.0,-142.0,,1.0,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Rudy Quan,,,,Iiro Vasa,1,,,
15-15,5-5,1-0,1.0,6563623,,,114,,1,Deuce,Rudy Quan,Far,1.0,Wide,128.0,-203.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Rudy Quan,,,,,,1st Serve In,Wide,
15-15,5-5,1-0,,6588289,,,114,,2,Deuce,Rudy Quan,Far,,,,,,,,,,214.0,-505.0,Crosscourt,Forehand,,,,,,,,,,-45.0,367.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Iiro Vasa,,,,,,,,Deep
15-15,5-5,1-0,,6589433,,,114,,3,Deuce,Rudy Quan,Far,,,,,,,,,,-50.0,483.0,Down the Line,Forehand,,,,,,,,,,-63.0,-238.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Rudy Quan,,,,,,,,Short
15-15,5-5,1-0,,6590738,,,114,,4,Ad,Rudy Quan,Far,,,,,,,,,,-58.0,-489.0,Crosscourt,Backhand,,,,,,,,,,6.0,412.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Iiro Vasa,,,,,,,,Deep
15-15,5-5,1-0,,6592826,,,114,,5,Ad,Rudy Quan,Far,,,,,,,,,,70.0,523.0,Crosscourt,Forehand,,,,,,,,,,-79.0,-406.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Rudy Quan,1.0,,,,,,,Deep
15-15,5-5,1-0,,6594161,,,114,,6,Ad,Rudy Quan,Far,,,,,,,,,,-119.0,-556.0,Down the Line,Forehand,,,,,,,,,,-5.0,380.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Iiro Vasa,,1.0,,,,,,Deep
15-15,5-5,1-0,,6596616,,,114,,7,Ad,Rudy Quan,Far,,,,,,,,,,91.0,476.0,Crosscourt,Forehand,,,,,,,,,,-122.0,-344.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Rudy Quan,1.0,,,,,,,Short
15-15,5-5,1-0,,6598126,,,114,,8,Ad,Rudy Quan,Far,,,,,,,,,,-199.0,-553.0,Crosscourt,Forehand,,,,,,,,,,3.0,90.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Iiro Vasa,1.0,,,,,,,Short
15-15,5-5,1-0,,6598804,1.0,6599371.0,114,,9,Ad,Rudy Quan,Far,,,,,,,,,,6.0,86.0,Down the Line,Backhand,,1.0,,,,,1,,,70.0,-240.0,1.0,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Rudy Quan,,,,Rudy Quan,,,,Short
30-15,5-5,1-0,1.0,6601473,,,115,,1,Ad,Rudy Quan,Far,1.0,Wide,-114.0,-203.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Rudy Quan,,,,,,1st Serve In,Wide,
30-15,5-5,1-0,,6632206,,,115,,2,Ad,Rudy Quan,Far,,,,,,,,,,-133.0,-510.0,Crosscourt,Backhand,,,,,,,,,,142.0,343.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Iiro Vasa,,,,,,,,Short
30-15,5-5,1-0,,6634310,,,115,,3,Ad,Rudy Quan,Far,,,,,,,,,,147.0,473.0,Crosscourt,Backhand,,,,,,,,,,-95.0,-376.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Rudy Quan,,,,,,,,Deep
30-15,5-5,1-0,,6635433,,,115,,4,Ad,Rudy Quan,Far,,,,,,,,,,-106.0,-510.0,Down the Line,Backhand,,,,,,,,,,-18.0,327.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Iiro Vasa,,,,,,,,Short
30-15,5-5,1-0,,6636771,,,115,,5,Ad,Rudy Quan,Far,,,,,,,,,,25.0,491.0,Down the Line,Forehand,,,,,,,,,,41.0,-216.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Rudy Quan,,1.0,,,,,,Short
30-15,5-5,1-0,,6637916,,,115,,6,Deuce,Rudy Quan,Far,,,,,,,,,,59.0,-526.0,Down the Line,Forehand,,,,,,,,,,57.0,146.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Iiro Vasa,,,,,,,,Short
30-15,5-5,1-0,,6639295,,,115,,7,Ad,Rudy Quan,Far,,,,,,,,,,51.0,446.0,Down the Line,Forehand,,,,,,,,,,78.0,-390.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Rudy Quan,,1.0,,,,,,Deep
30-15,5-5,1-0,,6640644,,,115,,8,Deuce,Rudy Quan,Far,,,,,,,,,,115.0,-518.0,Down the Line,Forehand,,,,,,,,,,96.0,354.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Iiro Vasa,,,,,,,,Deep
30-15,5-5,1-0,,6641985,,,115,,9,Ad,Rudy Quan,Far,,,,,,,,,,65.0,486.0,Crosscourt,Backhand,,,,,,,,,,-90.0,-411.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Rudy Quan,,,,,,,,Deep
30-15,5-5,1-0,,6643383,,,115,,10,Ad,Rudy Quan,Far,,,,,,,,,,-130.0,-518.0,Down the Line,Backhand,,,,,,,,,,-34.0,282.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Iiro Vasa,,,,,,,,Short
30-15,5-5,1-0,,6644625,1.0,6645914.0,115,,11,Ad,Rudy Quan,Far,,,,,,,,,,27.0,428.0,Crosscourt,Forehand,,,,,,,,,,-143.0,-344.0,1.0,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Rudy Quan,1.0,,,Rudy Quan,,,,Short
40-15,5-5,1-0,1.0,6645904,,,116,,1,Deuce,Rudy Quan,Far,1.0,Body,75.0,-192.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Rudy Quan,,,,,,1st Serve In,Body,
40-15,5-5,1-0,,6678300,,,116,,2,Deuce,Rudy Quan,Far,,,,,,,,,,174.0,-510.0,Crosscourt,Forehand,,,,,,,,,,-122.0,335.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Iiro Vasa,,,,,,,,Short
40-15,5-5,1-0,,6679853,,,116,,3,Deuce,Rudy Quan,Far,,,,,,,,,,-114.0,502.0,Crosscourt,Forehand,,,,,,,,,,35.0,-318.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Rudy Quan,,,,,,,,Short
40-15,5-5,1-0,,6680925,,,116,,4,Deuce,Rudy Quan,Far,,,,,,,,,,49.0,-513.0,Crosscourt,Forehand,,,,,,,,,,-55.0,380.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Iiro Vasa,,,,,,,,Deep
40-15,5-5,1-0,,6682455,,,116,,5,Deuce,Rudy Quan,Far,,,,,,,,,,-61.0,507.0,Crosscourt,Forehand,,,,,,,,,,38.0,-326.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Rudy Quan,,,,,,,,Short
40-15,5-5,1-0,,6683744,1.0,6685796.0,116,,6,Deuce,Rudy Quan,Far,,,,,,,,,,67.0,-502.0,Crosscourt,Forehand,,,,,,,,,,-63.0,476.0,,,,,1.0,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Iiro Vasa,Iiro Vasa,,,,Rudy Quan,1,,,Long
0-0,6-5,1-0,1.0,6685786,,,117,,1,Deuce,Iiro Vasa,Far,1.0,T,25.0,-176.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Iiro Vasa,,,,,,1st Serve In,T,
0-0,6-5,1-0,,6801026,,,117,,2,Deuce,Iiro Vasa,Far,,,,,,,,,,158.0,-556.0,Crosscourt,Backhand,,,,,,,,,,-146.0,351.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Rudy Quan,1.0,,,,,,,Deep
0-0,6-5,1-0,,6802795,,,117,,3,Deuce,Iiro Vasa,Far,,,,,,,,,,-141.0,494.0,Crosscourt,Forehand,,,,,,,,,,96.0,-206.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Iiro Vasa,,,,,,,,Short
0-0,6-5,1-0,,6804561,,,117,,4,Deuce,Iiro Vasa,Far,,,,,,,,,,232.0,-516.0,Crosscourt,Forehand,,,,,,,,,,-66.0,412.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Rudy Quan,,,,,,,,Deep
0-0,6-5,1-0,,6805926,,,117,,5,Deuce,Iiro Vasa,Far,,,,,,,,,,-95.0,550.0,Down the Line,Forehand,,,,,,,,,,-130.0,-211.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Iiro Vasa,,,,,,,,Short
0-0,6-5,1-0,,6808095,1.0,6809366.0,117,,6,Ad,Iiro Vasa,Far,,,,,,,,,,-111.0,-502.0,Crosscourt,Backhand,,,,,,,,,,25.0,-1.0,,,,1.0,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Rudy Quan,,,,Iiro Vasa,1,,,
15-0,6-5,1-0,1.0,6812665,,,118,,1,Ad,Iiro Vasa,Far,1.0,Body,-98.0,-206.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Iiro Vasa,,,,,,1st Serve In,Body,
15-0,6-5,1-0,,6835831,,,118,,2,Ad,Iiro Vasa,Far,,,,,,,,,,-226.0,-524.0,Down the Line,Backhand,,,,,,,,,,-58.0,210.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Rudy Quan,,,,,,,,Short
15-0,6-5,1-0,,6836434,,,118,,3,Ad,Iiro Vasa,Far,,,,,,,,,,35.0,436.0,Down the Line,Forehand,,,,,,,,,,81.0,-275.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Iiro Vasa,,1.0,,,,,,Short
15-0,6-5,1-0,,6837547,1.0,6846998.0,118,,4,Deuce,Iiro Vasa,Far,,,,,,,,,,211.0,-564.0,Down the Line,Forehand,,,,,,,,,1.0,176.0,186.0,,1.0,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Rudy Quan,,,,Iiro Vasa,1,,,
30-0,6-5,1-0,1.0,6849273,,,119,,1,Deuce,Iiro Vasa,Far,0.0,T,-15.0,-123.0,1.0,Body,59.0,-176.0,,,,,,,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Iiro Vasa,,,,,,2nd Serve In,Body,
30-0,6-5,1-0,,6889744,,,119,,2,Deuce,Iiro Vasa,Far,,,,,,,,,,67.0,-428.0,Crosscourt,Forehand,,,,,,,,,,-93.0,295.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Rudy Quan,,,,,,,,Short
30-0,6-5,1-0,,6890973,,,119,,3,Deuce,Iiro Vasa,Far,,,,,,,,,,-98.0,505.0,Crosscourt,Forehand,,,,,,,,,,27.0,-358.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Iiro Vasa,,,,,,,,Deep
30-0,6-5,1-0,,6892319,,,119,,4,Deuce,Iiro Vasa,Far,,,,,,,,,,41.0,-497.0,Down the Line,Forehand,,,,,,,,,,59.0,258.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Rudy Quan,,,,,,,,Short
30-0,6-5,1-0,,6893546,1.0,6894988.0,119,,5,Ad,Iiro Vasa,Far,,,,,,,,,,30.0,529.0,Crosscourt,Backhand,,,,,,,,,,-47.0,26.0,,,,1.0,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Iiro Vasa,,,,Rudy Quan,1,,,
30-15,6-5,1-0,1.0,6894978,,,120,,1,Ad,Iiro Vasa,Far,1.0,T,-23.0,-224.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Iiro Vasa,,,,,,1st Serve In,T,
30-15,6-5,1-0,,6925896,,,120,,2,Ad,Iiro Vasa,Far,,,,,,,,,,-82.0,-513.0,Crosscourt,Forehand,,,,,,,,,,41.0,261.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Rudy Quan,1.0,,,,,,,Short
30-15,6-5,1-0,,6926828,,,120,,3,Ad,Iiro Vasa,Far,,,,,,,,,,120.0,409.0,Crosscourt,Forehand,,,,,,,,,,-119.0,-331.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Iiro Vasa,1.0,,,,,,,Short
30-15,6-5,1-0,,6928107,,,120,,4,Ad,Iiro Vasa,Far,,,,,,,,,,-218.0,-532.0,Down the Line,Backhand,,,,,,,,,,-61.0,109.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Rudy Quan,,,,,,,,Short
30-15,6-5,1-0,,6929674,1.0,6930454.0,120,,5,Deuce,Iiro Vasa,Far,,,,,,,,,,-82.0,105.0,Crosscourt,Forehand,,1.0,,,,,,1,,35.0,-118.0,1.0,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Iiro Vasa,,,,Iiro Vasa,,,,Short
40-15,6-5,1-0,1.0,6930444,,,121,,1,Deuce,Iiro Vasa,Far,1.0,Wide,107.0,-198.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Iiro Vasa,,,,,,1st Serve In,Wide,
40-15,6-5,1-0,,6960787,1.0,6964125.0,121,,2,Deuce,Iiro Vasa,Far,,,,,,,,,,267.0,-553.0,Down the Line,Forehand,,,,,,,,,,11.0,-1.0,,,,1.0,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,,Rudy Quan,Rudy Quan,,,,Iiro Vasa,1,,,
,6-6,1-0,1.0,6964115,,,122,,1,Deuce,Rudy Quan,Near,1.0,T,-50.0,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,0-0,Iiro Vasa,Rudy Quan,,,,,,1st Serve In,T,
,6-6,1-0,,6988556,,,122,,2,Ad,Rudy Quan,Near,,,,,,,,,,-53.0,489.0,Crosscourt,Forehand,,,,,,,,,,38.0,-258.0,,,,,,UCLA,1/20/25,Division 1,,,,UCLA,University of San Diego,Rudy Quan,Iiro Vasa,Right,Right,,Hard,,0-0,Iiro Vasa,Iiro Vasa,1.0,,,,,,,Short
