pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,tiebreakScore,returnerName,shotHitBy,isInsideOut,isInsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
40-15,2-1,1-1,,7249589,,,145,,3,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,-13.0,489.0,Crosscourt,Backhand,,,,,,,,,,88.0,-296.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,1,,,,0,,,Short
40-15,2-1,1-1,,7251134,,,145,,4,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,147.0,-497.0,Down the Line,Backhand,,,,,,,,,,67.0,418.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Deep
40-15,2-1,1-1,,7252367,,,145,,5,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,8.0,489.0,Down the Line,Backhand,,,,,,,,,,115.0,-272.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
40-15,2-1,1-1,,7253873,,,145,,6,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,120.0,-500.0,Crosscourt,Backhand,,,,,,,,,,-104.0,410.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Deep
40-15,2-1,1-1,,7254972,,,145,,7,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,-138.0,489.0,Crosscourt,Forehand,,,,,,,,,,78.0,-282.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
40-15,2-1,1-1,,7256444,,,145,,8,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,123.0,-385.0,Crosscourt,Backhand,,,,,,,,,,-8.0,394.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Deep
40-15,2-1,1-1,,7257446,1.0,7261343.0,145,,9,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,-48.0,500.0,Down the Line,Backhand,,,,,,,,,,-138.0,-474.0,,,,,1.0,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,1,,Spencer Johnson,1,,,Long
0-0,3-1,1-1,1.0,7296673,,,146,,1,Deuce,Spencer Johnson,Near,1.0,Body,-85.0,203.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,1st Serve In,Body,
0-0,3-1,1-1,,7299586,1.0,7301403.0,146,,2,Deuce,Spencer Johnson,Near,,,,,,,,,,-109.0,484.0,Down the Line,Backhand,,,,,,,,,,-122.0,3.0,,,,1.0,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,1,,Spencer Johnson,1,,,
15-0,3-1,1-1,1.0,7325412,,,147,,1,Ad,Spencer Johnson,Near,1.0,T,14.0,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,1st Serve In,T,
15-0,3-1,1-1,,7328665,1.0,7331186.0,147,,2,Ad,Spencer Johnson,Near,,,,,,,,,,118.0,508.0,Crosscourt,Forehand,,,,,,,,,,-322.0,-280.0,,1.0,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,1,,,Spencer Johnson,1,,,
30-0,3-1,1-1,1.0,7351341,,,148,,1,Deuce,Spencer Johnson,Near,0.0,Body,-98.0,0.0,1.0,Wide,-120.0,149.0,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,2nd Serve In,Wide,
30-0,3-1,1-1,,7365212,,,148,,2,Deuce,Spencer Johnson,Near,,,,,,,,,,-138.0,494.0,Crosscourt,Forehand,,,,,,,,,,70.0,-320.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,,0,,,Short
30-0,3-1,1-1,,7366570,,,148,,3,Deuce,Spencer Johnson,Near,,,,,,,,,,142.0,-494.0,Crosscourt,Backhand,,,,,,,,,,-64.0,365.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,,,Deep
30-0,3-1,1-1,,7368046,,,148,,4,Deuce,Spencer Johnson,Near,,,,,,,,,,-101.0,494.0,Crosscourt,Forehand,,,,,,,,,,48.0,-224.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,,0,,,Short
30-0,3-1,1-1,,7369305,,,148,,5,Deuce,Spencer Johnson,Near,,,,,,,,,,150.0,-516.0,Crosscourt,Backhand,,,,,,,,,,-114.0,349.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,,,Short
30-0,3-1,1-1,,7371175,,,148,,6,Deuce,Spencer Johnson,Near,,,,,,,,,,-144.0,494.0,Crosscourt,Forehand,,,,,,,,,,56.0,-261.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,,0,,,Short
30-0,3-1,1-1,,7372241,,,148,,7,Deuce,Spencer Johnson,Near,,,,,,,,,,192.0,-540.0,Crosscourt,Backhand,,,,,,,,,,-64.0,381.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,,,Deep
30-0,3-1,1-1,,7373889,,,148,,8,Deuce,Spencer Johnson,Near,,,,,,,,,,-98.0,505.0,Down the Line,Forehand,,,,,,,,,,-88.0,-338.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,,0,,,Short
30-0,3-1,1-1,,7374899,,,148,,9,Ad,Spencer Johnson,Near,,,,,,,,,,-152.0,-516.0,Crosscourt,Forehand,,,,,,,,,,22.0,338.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,,,Short
30-0,3-1,1-1,,7376008,,,148,,10,Ad,Spencer Johnson,Near,,,,,,,,,,8.0,502.0,Crosscourt,Backhand,,,,,,,,,,-69.0,-320.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,,0,,,Short
30-0,3-1,1-1,,7377419,,,148,,11,Ad,Spencer Johnson,Near,,,,,,,,,,-130.0,-508.0,Crosscourt,Forehand,,,,,,,,,,62.0,386.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,,,Deep
30-0,3-1,1-1,,7379040,,,148,,12,Ad,Spencer Johnson,Near,,,,,,,,,,40.0,510.0,Crosscourt,Backhand,,,,,,,,,,-42.0,-264.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,,0,,,Short
30-0,3-1,1-1,,7379858,,,148,,13,Ad,Spencer Johnson,Near,,,,,,,,,,-53.0,-505.0,Down the Line,Forehand,,,,,,,,,,-98.0,378.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,,,Deep
30-0,3-1,1-1,,7381313,,,148,,14,Deuce,Spencer Johnson,Near,,,,,,,,,,-141.0,505.0,Crosscourt,Forehand,,,,,,,,,,43.0,-314.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,,0,,,Short
30-0,3-1,1-1,,7383221,,,148,,15,Deuce,Spencer Johnson,Near,,,,,,,,,,115.0,-489.0,Down the Line,Forehand,,,,1.0,,,1.0,,,88.0,410.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,1,,,0,,,Deep
30-0,3-1,1-1,,7384635,,,148,,16,Ad,Spencer Johnson,Near,,,,,,,,,,104.0,526.0,Down the Line,Backhand,,,,,,,,,,120.0,-51.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,,0,,,Short
30-0,3-1,1-1,,7386546,,,148,,17,Deuce,Spencer Johnson,Near,,,,,,,,,,120.0,-65.0,Crosscourt,Backhand,,1.0,,,,,1.0,,,-82.0,176.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,,,Short
30-0,3-1,1-1,,7386709,1.0,7388058.0,148,,18,Deuce,Spencer Johnson,Near,,,,,,,,,,-144.0,486.0,Down the Line,Forehand,,,,,,,,,,-247.0,163.0,1.0,1.0,,1.0,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,Spencer Johnson,1,,,
40-0,3-1,1-1,1.0,7423346,1.0,7427718.0,149,,1,Ad,Spencer Johnson,Near,1.0,Wide,134.0,85.0,,,,,1,,,,,,,,,,,,,,,,1.0,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,Spencer Johnson,0,1st Serve In,Wide,
0-0,4-1,1-1,1.0,7525466,,,150,,1,Deuce,Oscar Pinto Sansano,Near,0.0,Body,-91.0,-8.0,1.0,Body,-73.0,226.0,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,2nd Serve In,Body,
0-0,4-1,1-1,,7544281,,,150,,2,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-142.0,465.0,Down the Line,Backhand,,,,,,,,,,-73.0,-338.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
0-0,4-1,1-1,,7544561,,,150,,3,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-75.0,-489.0,Down the Line,Forehand,,,,,,,,,,-110.0,384.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,1,,,0,,,Deep
0-0,4-1,1-1,,7547331,,,150,,4,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-115.0,484.0,Crosscourt,Backhand,,,,,,,,,,36.0,-280.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
0-0,4-1,1-1,,7548330,,,150,,5,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,84.0,-473.0,Down the Line,Forehand,,,,,,,,,,36.0,408.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
0-0,4-1,1-1,,7548945,,,150,,6,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,39.0,505.0,Crosscourt,Forehand,,,,,,,,,,-59.0,-298.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
0-0,4-1,1-1,,7550188,1.0,7550896.0,150,,7,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-81.0,-510.0,Crosscourt,Forehand,,,,,,,,,,52.0,-3.0,,,,1.0,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,1,,,Spencer Johnson,1,,,
0-15,4-1,1-1,1.0,7579443,,,151,,1,Ad,Oscar Pinto Sansano,Near,0.0,T,23.0,-3.0,1.0,Body,66.0,232.0,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,2nd Serve In,Body,
0-15,4-1,1-1,,7596316,,,151,,2,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,50.0,484.0,Crosscourt,Forehand,,,,,,,,,,-46.0,-274.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
0-15,4-1,1-1,,7598293,,,151,,3,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-59.0,-500.0,Down the Line,Forehand,,,,,,,,,,-102.0,418.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,1,,,0,,,Deep
0-15,4-1,1-1,,7598806,,,151,,4,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-113.0,484.0,Down the Line,Backhand,,,,,,,,,,-75.0,-266.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
0-15,4-1,1-1,,7599912,,,151,,5,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-62.0,-494.0,Down the Line,Backhand,,,,,1.0,,,,,-97.0,354.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
0-15,4-1,1-1,,7604015,,,151,,6,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-86.0,473.0,Crosscourt,Backhand,,,,,,,,,,95.0,-274.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
0-15,4-1,1-1,,7605262,,,151,,7,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,220.0,-521.0,Crosscourt,Forehand,,,,,,,,,,-67.0,400.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
0-15,4-1,1-1,,7607313,1.0,7608075.0,151,,8,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-113.0,492.0,Crosscourt,Backhand,,,,,,,,,,170.0,-312.0,,,1.0,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,Oscar Pinto Sansano,1,,,
15-15,4-1,1-1,1.0,7631999,,,152,,1,Deuce,Oscar Pinto Sansano,Near,1.0,T,-46.0,234.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,1st Serve In,T,
15-15,4-1,1-1,,7635431,1.0,7635441.0,152,,2,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-41.0,484.0,Down the Line,Forehand,,,,,,,,,,-57.0,5.0,,,,1.0,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,1,,Oscar Pinto Sansano,1,,,
15-30,4-1,1-1,1.0,7653159,,,153,,1,Ad,Oscar Pinto Sansano,Near,1.0,T,42.0,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,1st Serve In,T,
15-30,4-1,1-1,,7656437,,,153,,2,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,55.0,476.0,Crosscourt,Backhand,,,,,,,,,,-118.0,-200.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,1,,,,0,,,Short
15-30,4-1,1-1,,7657118,,,153,,3,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-179.0,-422.0,Down the Line,Backhand,1.0,,,,,,,,,-97.0,261.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
15-30,4-1,1-1,,7658848,,,153,,4,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-97.0,406.0,Down the Line,Backhand,1.0,,,,,,,,,-113.0,-405.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Deep
15-30,4-1,1-1,,7660238,1.0,7670862.0,153,,5,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-115.0,-500.0,Down the Line,Backhand,,,,,,,,,1.0,-86.0,440.0,1.0,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,Oscar Pinto Sansano,0,,,Deep
15-40,4-1,1-1,1.0,7683683,,,154,,1,Deuce,Oscar Pinto Sansano,Near,0.0,Body,-70.0,-8.0,1.0,T,-35.0,213.0,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,2nd Serve In,T,
15-40,4-1,1-1,,7701976,,,154,,2,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-54.0,478.0,Down the Line,Forehand,,,,,,,,,,-102.0,-285.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,1,,,0,,,Short
15-40,4-1,1-1,,7703628,,,154,,3,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-147.0,-521.0,Crosscourt,Backhand,,,,,,,,,,71.0,226.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
15-40,4-1,1-1,,7705209,1.0,7705951.0,154,,4,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,124.0,449.0,Down the Line,Forehand,,,,,,,,,,140.0,8.0,,,,1.0,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,Oscar Pinto Sansano,1,,,
0-0,4-2,1-1,1.0,7739024,,,155,,1,Deuce,Spencer Johnson,Far,1.0,T,18.0,-224.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,1st Serve In,T,
0-0,4-2,1-1,,7740410,,,155,,2,Deuce,Spencer Johnson,Far,,,,,,,,,,52.0,-588.0,Down the Line,Backhand,1.0,,,,,,,,1.0,26.0,320.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,1,,,0,,,Short
0-0,4-2,1-1,,7742806,1.0,7743665.0,155,,3,Ad,Spencer Johnson,Far,,,,,,,,,,50.0,326.0,Down the Line,Forehand,,,,,,,,,,132.0,-418.0,1.0,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,Spencer Johnson,0,,,Deep
15-0,4-2,1-1,1.0,7770576,,,156,,1,Ad,Spencer Johnson,Far,1.0,T,-51.0,-210.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,1st Serve In,T,
15-0,4-2,1-1,,7772026,,,156,,2,Ad,Spencer Johnson,Far,,,,,,,,,,-121.0,-564.0,Down the Line,Forehand,,,,,,,,,,-107.0,195.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,1,,,0,,,Short
15-0,4-2,1-1,,7772945,,,156,,3,Deuce,Spencer Johnson,Far,,,,,,,,,,-99.0,278.0,Crosscourt,Backhand,1.0,,,,1.0,,,,,44.0,-200.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,,,Short
15-0,4-2,1-1,,7774334,,,156,,4,Deuce,Spencer Johnson,Far,,,,,,,,,,23.0,-332.0,Down the Line,Backhand,,1.0,,,,,,,,76.0,160.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,1,,,0,,,Short
15-0,4-2,1-1,,7775234,,,156,,5,Ad,Spencer Johnson,Far,,,,,,,,,,68.0,159.0,Down the Line,Forehand,,1.0,,,,,,,,36.0,-160.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,,,Short
