pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,tiebreakScore,returnerName,shotHitBy,isInsideOut,isInsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
30-40,0-1,0-0,,516927,,,12,,7,Deuce,Catherine Gagnon,Far,,,,,,,,,,-85.0,496.0,Crosscourt,Forehand,,,,,,,,,,72.0,-217.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Short
30-40,0-1,0-0,,518187,1.0,,12,,8,Deuce,Catherine Gagnon,Far,,,,,,,,,,133.0,-489.0,Down the Line,Forehand,,,,,,,,,,184.0,2.0,,1.0,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,Catherine Gagnon,1,,,
0-0,0-2,0-0,1.0,545811,,,13,,1,Deuce,Anne Lutkemeyer,Near,0.0,Wide,-187.0,146.0,1.0,Body,-69.0,166.0,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,,0,2nd Serve In,Body,
0-0,0-2,0-0,,562485,1.0,,13,,2,Deuce,Anne Lutkemeyer,Near,,,,,,,,,,-115.0,475.0,Down the Line,Forehand,,,,,,,,,,-142.0,-329.0,1.0,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,,,,Catherine Gagnon,0,,,Short
0-15,0-2,0-0,1.0,563248,,565535.0,14,,1,Ad,Anne Lutkemeyer,Near,0.0,Body,94.0,2.0,1.0,Body,99.0,203.0,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,,0,2nd Serve In,Body,
0-15,0-2,0-0,,602214,,,14,,2,Ad,Anne Lutkemeyer,Near,,,,,,,,,,157.0,480.0,Down the Line,Forehand,,,,,,,,,,32.0,-257.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,,1,,,0,,,Short
0-15,0-2,0-0,,603794,,,14,,3,Ad,Anne Lutkemeyer,Near,,,,,,,,,,-48.0,-353.0,Down the Line,Forehand,,,,,,,,,,-88.0,417.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,1,,,0,,,Deep
0-15,0-2,0-0,,605465,,,14,,4,Deuce,Anne Lutkemeyer,Near,,,,,,,,,,-101.0,504.0,Down the Line,Forehand,,,,,,,1.0,,,-40.0,-206.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,,,,,0,,,Short
0-15,0-2,0-0,,606910,1.0,,14,,5,Ad,Anne Lutkemeyer,Near,,,,,,,,,,-27.0,-268.0,Down the Line,Forehand,,,,,,,,,,-48.0,385.0,1.0,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,1,,Anne Lutkemeyer,0,,,Deep
15-15,0-2,0-0,1.0,632966,,,15,,1,Deuce,Anne Lutkemeyer,Near,1.0,T,-48.0,234.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,,0,1st Serve In,T,
15-15,0-2,0-0,,636543,,,15,,2,Deuce,Anne Lutkemeyer,Near,,,,,,,,,,-109.0,486.0,Crosscourt,Backhand,1.0,,,,,,,,,75.0,-195.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,1,,,,0,,,Short
15-15,0-2,0-0,,638096,1.0,,15,,3,Deuce,Anne Lutkemeyer,Near,,,,,,,,,,51.0,-268.0,Crosscourt,Forehand,,,,,,,,,,-144.0,441.0,1.0,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,Anne Lutkemeyer,0,,,Deep
30-15,0-2,0-0,1.0,639467,,641156.0,16,,1,Ad,Anne Lutkemeyer,Near,1.0,T,48.0,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,,0,1st Serve In,T,
30-15,0-2,0-0,,664738,,,16,,2,Ad,Anne Lutkemeyer,Near,,,,,,,,,,61.0,483.0,Crosscourt,Forehand,,,,,,,,,,-37.0,-254.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,1,,,,0,,,Short
30-15,0-2,0-0,,665904,,,16,,3,Ad,Anne Lutkemeyer,Near,,,,,,,,,,-117.0,-473.0,Crosscourt,Forehand,,,,,,,,,,107.0,231.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,1,,,,0,,,Short
30-15,0-2,0-0,,667463,,,16,,4,Ad,Anne Lutkemeyer,Near,,,,,,,,,,157.0,483.0,Crosscourt,Backhand,1.0,,,,,,,,,-97.0,-307.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,,,,,0,,,Short
30-15,0-2,0-0,,669265,,,16,,5,Ad,Anne Lutkemeyer,Near,,,,,,,,,,-153.0,-481.0,Crosscourt,Backhand,1.0,,,,,,,,,31.0,372.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,,0,,,Deep
30-15,0-2,0-0,,670805,,,16,,6,Ad,Anne Lutkemeyer,Near,,,,,,,,,,100.0,480.0,Down the Line,Forehand,,,,,,,,,,103.0,-294.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,,1,,,0,,,Short
30-15,0-2,0-0,,672019,1.0,,16,,7,Deuce,Anne Lutkemeyer,Near,,,,,,,,,,151.0,-503.0,Crosscourt,Forehand,,,,,,,,,,-148.0,412.0,1.0,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,Anne Lutkemeyer,0,,,Deep
40-15,0-2,0-0,1.0,673079,1.0,675271.0,17,,1,Deuce,Anne Lutkemeyer,Near,0.0,Body,-76.0,2.0,0.0,Body,-70.0,1.0,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,1,Catherine Gagnon,0,Double Fault,Body,
40-30,0-2,0-0,1.0,726468,,,18,,1,Ad,Anne Lutkemeyer,Near,1.0,Body,74.0,207.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,,0,1st Serve In,Body,
40-30,0-2,0-0,,745756,,,18,,2,Ad,Anne Lutkemeyer,Near,,,,,,,,,,146.0,480.0,Down the Line,Backhand,,,,,,,,,,42.0,-299.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,,,,,0,,,Short
40-30,0-2,0-0,,746564,,,18,,3,Ad,Anne Lutkemeyer,Near,,,,,,,,,,-41.0,-489.0,Crosscourt,Forehand,,,,,,,,,,36.0,287.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,1,,,,0,,,Short
40-30,0-2,0-0,,748545,,,18,,4,Ad,Anne Lutkemeyer,Near,,,,,,,,,,60.0,488.0,Crosscourt,Forehand,,,,,,,,,,-132.0,-369.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,1,,,,0,,,Deep
40-30,0-2,0-0,,750009,,,18,,5,Ad,Anne Lutkemeyer,Near,,,,,,,,,,-166.0,-503.0,Down the Line,Backhand,,,,,,,,,,-94.0,407.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,,0,,,Deep
40-30,0-2,0-0,,751277,,,18,,6,Deuce,Anne Lutkemeyer,Near,,,,,,,,,,-75.0,491.0,Crosscourt,Forehand,,,,,,,,,,67.0,-182.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,,,,,0,,,Short
40-30,0-2,0-0,,752812,,,18,,7,Deuce,Anne Lutkemeyer,Near,,,,,,,,,,53.0,-481.0,Crosscourt,Forehand,,,,,,,,,,-53.0,345.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,,0,,,Short
40-30,0-2,0-0,,754250,,,18,,8,Deuce,Anne Lutkemeyer,Near,,,,,,,,,,-80.0,499.0,Crosscourt,Forehand,,,,,,,,,,91.0,-190.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,,,,,0,,,Short
40-30,0-2,0-0,,755516,,,18,,9,Deuce,Anne Lutkemeyer,Near,,,,,,,,,,125.0,-481.0,Crosscourt,Forehand,,,,,,,,,,-75.0,396.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,,0,,,Deep
40-30,0-2,0-0,,756925,,,18,,10,Deuce,Anne Lutkemeyer,Near,,,,,,,,,,-123.0,507.0,Crosscourt,Forehand,,,,,,,,,,83.0,-211.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,,,,,0,,,Short
40-30,0-2,0-0,,758123,,,18,,11,Deuce,Anne Lutkemeyer,Near,,,,,,,,,,149.0,-489.0,Crosscourt,Forehand,,,,,,,,,,-77.0,428.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,,0,,,Deep
40-30,0-2,0-0,,759379,,,18,,12,Deuce,Anne Lutkemeyer,Near,,,,,,,,,,-83.0,491.0,Crosscourt,Forehand,,,,,,,,,,75.0,-214.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,,,,,0,,,Short
40-30,0-2,0-0,,760631,,,18,,13,Deuce,Anne Lutkemeyer,Near,,,,,,,,,,40.0,-481.0,Crosscourt,Forehand,,,,,,,,,,-91.0,428.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,,0,,,Deep
40-30,0-2,0-0,,762049,1.0,,18,,14,Deuce,Anne Lutkemeyer,Near,,,,,,,,,,-93.0,496.0,Crosscourt,Forehand,,,,,,,,,,213.0,-475.0,,,1.0,,1.0,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,,,,Anne Lutkemeyer,1,,,
0-0,1-2,0-0,1.0,865396,,,19,,1,Deuce,Catherine Gagnon,Near,1.0,T,-29.0,234.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,1st Serve In,T,
0-0,1-2,0-0,,873056,,,19,,2,Deuce,Catherine Gagnon,Near,,,,,,,,,,-85.0,478.0,Down the Line,Backhand,,,,,,,,,,-29.0,-214.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,1,,,0,,,Short
0-0,1-2,0-0,,873074,,,19,,3,Ad,Catherine Gagnon,Near,,,,,,,,,,-45.0,-473.0,Crosscourt,Forehand,,,,,,,,,,40.0,401.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,1,,,,0,,,Deep
0-0,1-2,0-0,,874658,,,19,,4,Ad,Catherine Gagnon,Near,,,,,,,,,,21.0,488.0,Down the Line,Backhand,,,,,,,,,,32.0,-361.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
0-0,1-2,0-0,,875923,1.0,,19,,5,Deuce,Catherine Gagnon,Near,,,,,,,,,,8.0,-495.0,Down the Line,Forehand,,,,,,,,,,178.0,2.0,,1.0,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,Anne Lutkemeyer,1,,,
15-0,1-2,0-0,1.0,877070,,879186.0,20,,1,Ad,Catherine Gagnon,Near,1.0,Wide,112.0,207.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,1st Serve In,Wide,
15-0,1-2,0-0,,904236,,,20,,2,Ad,Catherine Gagnon,Near,,,,,,,,,,141.0,475.0,Down the Line,Backhand,,,,,,,,,,80.0,-267.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Short
15-0,1-2,0-0,,905304,1.0,,20,,3,Deuce,Catherine Gagnon,Near,,,,,,,,,,13.0,-479.0,Crosscourt,Forehand,,,,,,,,,,-184.0,367.0,,,1.0,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,Anne Lutkemeyer,1,,,
30-0,1-2,0-0,1.0,906700,,908636.0,21,,1,Deuce,Catherine Gagnon,Near,1.0,Body,-77.0,207.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,1st Serve In,Body,
30-0,1-2,0-0,,929189,,,21,,2,Deuce,Catherine Gagnon,Near,,,,,,,,,,-133.0,475.0,Down the Line,Forehand,,,,,,,,,,-80.0,-289.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Short
30-0,1-2,0-0,,929884,,,21,,3,Ad,Catherine Gagnon,Near,,,,,,,,,,-67.0,-479.0,Crosscourt,Backhand,,,,,,,,,,48.0,204.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Short
30-0,1-2,0-0,,931855,,,21,,4,Ad,Catherine Gagnon,Near,,,,,,,,,,8.0,483.0,Down the Line,Backhand,1.0,,,,,,,,,112.0,-209.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Short
30-0,1-2,0-0,,933719,1.0,,21,,5,Deuce,Catherine Gagnon,Near,,,,,,,,,,176.0,-319.0,Down the Line,Forehand,,,,,1.0,,,,,96.0,495.0,,,,,1.0,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,Anne Lutkemeyer,1,,,Long
30-15,1-2,0-0,1.0,935977,1.0,935977.0,22,,1,Ad,Catherine Gagnon,Near,0.0,T,48.0,2.0,0.0,Body,83.0,4.0,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,1,Anne Lutkemeyer,0,Double Fault,Body,
40-15,1-2,0-0,1.0,984673,,987387.0,23,,1,Deuce,Catherine Gagnon,Near,1.0,Body,-85.0,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,1st Serve In,Body,
40-15,1-2,0-0,,1002550,,,23,,2,Deuce,Catherine Gagnon,Near,,,,,,,,,,-147.0,486.0,Down the Line,Forehand,,,,,,,,,,-45.0,-355.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
40-15,1-2,0-0,,1005373,,,23,,3,Ad,Catherine Gagnon,Near,,,,,,,,,,-80.0,-492.0,Crosscourt,Forehand,,,,,,,,,,53.0,377.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,1,,,,0,,,Deep
40-15,1-2,0-0,,1006743,,,23,,4,Ad,Catherine Gagnon,Near,,,,,,,,,,29.0,502.0,Down the Line,Backhand,,,,,,,,,,85.0,-326.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Short
40-15,1-2,0-0,,1008329,,,23,,5,Deuce,Catherine Gagnon,Near,,,,,,,,,,61.0,-487.0,Down the Line,Forehand,,,,,,,,,,61.0,436.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Deep
40-15,1-2,0-0,,1011345,,,23,,6,Ad,Catherine Gagnon,Near,,,,,,,,,,45.0,483.0,Crosscourt,Backhand,,,,,,,,,,-40.0,-329.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Short
40-15,1-2,0-0,,1012542,,,23,,7,Ad,Catherine Gagnon,Near,,,,,,,,,,-141.0,-487.0,Down the Line,Forehand,,,,,,,,,,-83.0,407.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,1,,,0,,,Deep
40-15,1-2,0-0,,1013711,,,23,,8,Deuce,Catherine Gagnon,Near,,,,,,,,,,-99.0,510.0,Down the Line,Forehand,,,,,,,,,,-77.0,-177.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Short
40-15,1-2,0-0,,1015302,,,23,,9,Ad,Catherine Gagnon,Near,,,,,,,,,,-69.0,-412.0,Down the Line,Backhand,,,,,,,,,,-99.0,361.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Deep
40-15,1-2,0-0,,1016628,,,23,,10,Deuce,Catherine Gagnon,Near,,,,,,,,,,-125.0,494.0,Crosscourt,Forehand,,,,,,,,,,51.0,-299.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Short
40-15,1-2,0-0,,1017463,,,23,,11,Deuce,Catherine Gagnon,Near,,,,,,,,,,48.0,-497.0,Crosscourt,Forehand,,,,,,,,,,-80.0,191.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Short
40-15,1-2,0-0,,1019219,,,23,,12,Deuce,Catherine Gagnon,Near,,,,,,,,,,-120.0,504.0,Crosscourt,Forehand,,,,,,,,,,37.0,-339.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Short
40-15,1-2,0-0,,1020742,,,23,,13,Deuce,Catherine Gagnon,Near,,,,,,,,,,37.0,-489.0,Down the Line,Forehand,,,,,,,,,,40.0,345.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Short
40-15,1-2,0-0,,1021603,,,23,,14,Ad,Catherine Gagnon,Near,,,,,,,,,,0.0,515.0,Down the Line,Backhand,,,,,,,,,,-61.0,-315.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Short
40-15,1-2,0-0,,1023115,,,23,,15,Ad,Catherine Gagnon,Near,,,,,,,,,,-93.0,-487.0,Crosscourt,Backhand,,,,,,,,,,144.0,361.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Deep
40-15,1-2,0-0,,1025412,,,23,,16,Ad,Catherine Gagnon,Near,,,,,,,,,,138.0,496.0,Crosscourt,Backhand,,,,,,,,,,-64.0,-353.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
40-15,1-2,0-0,,1026308,1.0,1028195.0,23,,17,Ad,Catherine Gagnon,Near,,,,,,,,,,-85.0,-487.0,Down the Line,Backhand,,,,,,,,,,-59.0,-1.0,,,,1.0,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,Anne Lutkemeyer,1,,,
0-0,2-2,0-0,1.0,1081204,1.0,,24,,1,Deuce,Anne Lutkemeyer,Far,0.0,T,-16.0,-222.0,0.0,T,-61.0,-479.0,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,1,Catherine Gagnon,0,Double Fault,T,
0-15,2-2,0-0,1.0,1087839,,,25,,1,Ad,Anne Lutkemeyer,Far,1.0,T,-19.0,-206.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,,0,1st Serve In,T,
0-15,2-2,0-0,,1087840,,,25,,2,Ad,Anne Lutkemeyer,Far,,,,,,,,,,-64.0,-481.0,Crosscourt,Forehand,,,,,,,,,,16.0,303.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,1,,,,0,,,Short
0-15,2-2,0-0,,1089440,,,25,,3,Ad,Anne Lutkemeyer,Far,,,,,,,,,,21.0,334.0,Crosscourt,Forehand,,,,,,,,,,-32.0,-195.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,1,,,,0,,,Short
0-15,2-2,0-0,,1090111,1.0,,25,,4,Ad,Anne Lutkemeyer,Far,,,,,,,,,,-53.0,-481.0,Crosscourt,Backhand,,,,,,,,,,56.0,-1.0,,,,1.0,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,,,,Anne Lutkemeyer,1,,,
